ticker,rule,rule_type,strategy_contract,strategy_contract_version,rule_fingerprint,strategy_fingerprint,cost_assumption_source,tested_rule,horizon_days,raw_signal_count,completed_signal_count,effective_samples,closed_trade_count,sample_count,valid,min_sample_required,lookback_start,lookback_end,measurement_assumption,benchmark_data_required_for_completed_sample,description,win_rate,avoidance_rate,avg_gross_forward_return,avg_forward_return,median_forward_return,worst_forward_return,best_forward_return,avg_mae,worst_mae,benchmark,paired_benchmark_sample_count,avg_gross_benchmark_same_dates,avg_benchmark_same_dates,alpha_vs_benchmark_same_dates,reason,data_source,market_timezone,report_generated_at_utc,price_frequency,price_adjustment_policy,data_timestamp,price_basis,evidence_score_0_100
XLV,rsi_oversold_reclaim_40,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,rsi_oversold_reclaim_40,10,220,220,62,0,62,True,20,2005-01-03,2026-07-13,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,RSI recovers through 40 after an oversold reading while price is above MA5.,0.5161,,0.001,-0.0012,0.0009,-0.1597,0.0895,-0.0302,-0.1817,SPY,62.0,0.002,-0.0002,-0.0011,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted,44.8
OKTA,pullback_reclaim_5dma,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,pullback_reclaim_5dma,5,51,51,48,0,48,True,20,2017-04-07,2026-07-09,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,Five-day pullback reclaims the 5-day average.,0.5625,,0.0031,0.0008,0.0082,-0.3866,0.1514,-0.0594,-0.4104,QQQ,48.0,0.0026,0.0004,0.0005,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-09,adjusted,44.8
NOW,pullback_reclaim_5dma,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,pullback_reclaim_5dma,20,58,58,39,0,39,True,20,2012-06-29,2026-07-13,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,Five-day pullback reclaims the 5-day average.,0.5641,,0.0148,0.0126,0.0243,-0.2444,0.2702,-0.0913,-0.304,QQQ,39.0,0.0124,0.0102,0.0024,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted,44.8
CRM,relative_strength_rebound,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,relative_strength_rebound,10,20,20,20,0,20,True,20,2005-01-03,2026-07-13,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,A short pullback rebounds while 20-day relative strength stays positive.,0.6,,0.0333,0.031,0.043,-0.0731,0.1478,-0.0399,-0.1218,QQQ,20.0,0.0261,0.0239,0.0072,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted,44.8
SHY,ma20_reclaim_bullish,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,ma20_reclaim_bullish,60,246,240,58,0,58,True,20,2005-01-03,2026-07-10,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,Price reclaims MA20 in a bullish intermediate trend.,0.5345,,0.0047,0.0025,0.0006,-0.0097,0.0298,-0.0023,-0.0135,SPY,58.0,0.0274,0.0252,-0.0227,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-10,adjusted,44.7
CEG,momentum_leader,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,momentum_leader,10,341,341,48,0,48,True,20,2022-02-02,2026-07-09,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,Positive 20-day momentum and relative strength without extreme RSI.,0.5417,,0.023,0.0208,0.0043,-0.1398,0.3388,-0.0523,-0.1754,SPY,48.0,0.0037,0.0015,0.0192,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-09,adjusted,44.7
QCOM,pullback_reclaim_5dma,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,pullback_reclaim_5dma,20,49,49,38,0,38,True,20,2005-01-03,2026-07-13,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,Five-day pullback reclaims the 5-day average.,0.5789,,0.0093,0.0071,0.0209,-0.1916,0.2375,-0.0662,-0.2041,SMH,38.0,0.0241,0.0219,-0.0148,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted,44.7
SNOW,momentum_leader,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,momentum_leader,10,399,394,56,0,56,True,20,2020-09-16,2026-07-09,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,Positive 20-day momentum and relative strength without extreme RSI.,0.5179,,0.0125,0.0103,0.0071,-0.2912,0.5865,-0.0828,-0.3131,QQQ,56.0,0.0066,0.0044,0.0059,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-09,adjusted,44.6
NOW,rsi_oversold_reclaim_40,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,rsi_oversold_reclaim_40,60,117,112,21,0,21,True,20,2012-06-29,2026-07-13,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,RSI recovers through 40 after an oversold reading while price is above MA5.,0.5714,,0.0587,0.0564,0.0573,-0.322,0.417,-0.1624,-0.4117,QQQ,21.0,0.0732,0.0708,-0.0144,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted,44.6
MSFT,rsi_oversold_reclaim_40,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,rsi_oversold_reclaim_40,10,226,222,65,0,65,True,20,2005-01-03,2026-07-13,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,RSI recovers through 40 after an oversold reading while price is above MA5.,0.4462,,-0.0077,-0.0099,-0.0067,-0.1349,0.083,-0.0477,-0.1794,SPY,65.0,-0.0012,-0.0034,-0.0065,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted,44.4
LRCX,rsi_oversold_reclaim_40,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,rsi_oversold_reclaim_40,10,226,226,65,0,65,True,20,2005-01-03,2026-07-13,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,RSI recovers through 40 after an oversold reading while price is above MA5.,0.4615,,0.0073,0.0051,-0.001,-0.2167,0.1539,-0.0592,-0.254,SMH,65.0,0.0099,0.0076,-0.0025,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted,44.4
GTLB,momentum_leader,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,momentum_leader,5,298,296,65,0,65,True,20,2021-10-14,2026-07-09,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,Positive 20-day momentum and relative strength without extreme RSI.,0.4462,,-0.0048,-0.007,-0.0091,-0.2518,0.3957,-0.0668,-0.2617,QQQ,65.0,0.0051,0.0029,-0.01,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-09,adjusted,44.4
ON,pullback_reclaim_5dma,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,pullback_reclaim_5dma,10,73,73,63,0,63,True,20,2005-01-03,2026-07-13,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,Five-day pullback reclaims the 5-day average.,0.5079,,0.0133,0.0111,0.0005,-0.3775,0.2301,-0.081,-0.3867,SMH,63.0,0.0145,0.0123,-0.0012,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted,44.4
TSM,pullback_reclaim_5dma,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,pullback_reclaim_5dma,5,41,41,38,0,38,True,20,2005-01-03,2026-07-13,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,Five-day pullback reclaims the 5-day average.,0.6053,,0.0074,0.0051,0.0073,-0.0802,0.1028,-0.0448,-0.2121,SMH,38.0,0.0129,0.0107,-0.0056,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted,44.4
CRM,rsi_oversold_reclaim_40,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,rsi_oversold_reclaim_40,20,238,233,59,0,59,True,20,2005-01-03,2026-07-13,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,RSI recovers through 40 after an oversold reading while price is above MA5.,0.5085,,0.0093,0.0071,0.0077,-0.4156,0.3525,-0.0877,-0.4188,QQQ,59.0,0.0101,0.0079,-0.0008,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted,44.3
META,rsi_oversold_reclaim_40,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,rsi_oversold_reclaim_40,5,153,153,49,0,49,True,20,2012-05-18,2026-07-13,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,RSI recovers through 40 after an oversold reading while price is above MA5.,0.551,,0.001,-0.0012,0.0072,-0.3113,0.1748,-0.0441,-0.3224,SPY,49.0,-0.0007,-0.0029,0.0017,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted,44.2
TSM,rsi_oversold_reclaim_40,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,rsi_oversold_reclaim_40,20,204,204,49,0,49,True,20,2005-01-03,2026-07-13,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,RSI recovers through 40 after an oversold reading while price is above MA5.,0.5306,,0.0186,0.0163,0.0074,-0.1762,0.216,-0.0652,-0.2862,SMH,49.0,0.0037,0.0015,0.0148,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted,44.2
ABNB,pullback_reclaim_5dma,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,pullback_reclaim_5dma,10,22,22,21,0,21,True,20,2020-12-10,2026-07-13,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,Five-day pullback reclaims the 5-day average.,0.6667,,0.0147,0.0125,0.0128,-0.1284,0.1298,-0.0645,-0.1521,SPY,21.0,0.0158,0.0136,-0.0011,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted,44.2
NOW,pullback_reclaim_5dma,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,pullback_reclaim_5dma,5,58,58,51,0,51,True,20,2012-06-29,2026-07-13,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,Five-day pullback reclaims the 5-day average.,0.5294,,0.0067,0.0044,0.0132,-0.1229,0.175,-0.0446,-0.1501,QQQ,51.0,0.0064,0.0042,0.0003,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted,44.1
NVDA,relative_strength_rebound,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,relative_strength_rebound,10,33,33,30,0,30,True,20,2005-01-03,2026-07-13,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,A short pullback rebounds while 20-day relative strength stays positive.,0.6,,0.0089,0.0066,0.0241,-0.2911,0.2295,-0.0688,-0.2982,SMH,30.0,0.0098,0.0075,-0.0009,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted,44.1
AMD,rsi_oversold_reclaim_40,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,rsi_oversold_reclaim_40,20,235,235,64,0,64,True,20,2005-01-03,2026-07-09,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,RSI recovers through 40 after an oversold reading while price is above MA5.,0.4219,,0.0058,0.0036,-0.031,-0.4298,0.6605,-0.1229,-0.5371,SMH,64.0,0.0063,0.0041,-0.0005,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-09,adjusted,44.0
ON,ma20_reclaim_bullish,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,ma20_reclaim_bullish,60,144,142,46,0,46,True,20,2005-01-03,2026-07-13,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,Price reclaims MA20 in a bullish intermediate trend.,0.5217,,0.0443,0.042,0.0174,-0.3855,0.6066,-0.1383,-0.4233,SMH,46.0,0.0318,0.0296,0.0124,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted,43.9
OKTA,ma50_reclaim_bullish,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,ma50_reclaim_bullish,5,53,53,41,0,41,True,20,2017-04-07,2026-07-09,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,Price reclaims MA50 while remaining above MA200.,0.561,,0.011,0.0088,0.0127,-0.1527,0.2283,-0.0458,-0.2315,QQQ,41.0,0.0025,0.0003,0.0085,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-09,adjusted,43.9
ASTS,pullback_reclaim_5dma,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,pullback_reclaim_5dma,10,53,52,38,0,38,True,20,2019-11-01,2026-07-13,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,Five-day pullback reclaims the 5-day average.,0.5263,,0.0253,0.0231,0.0284,-0.3715,0.5262,-0.1321,-0.3926,SPY,38.0,0.0086,0.0064,0.0167,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted,43.9
VST,pullback_reclaim_5dma,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,pullback_reclaim_5dma,5,29,28,25,0,25,True,20,2016-10-04,2026-07-09,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,Five-day pullback reclaims the 5-day average.,0.6,,0.0242,0.0219,0.0269,-0.1401,0.2403,-0.0375,-0.2884,SPY,25.0,0.0154,0.0131,0.0088,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-09,adjusted,43.9
ON,relative_strength_rebound,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,relative_strength_rebound,60,34,34,20,0,20,True,20,2005-01-03,2026-07-13,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,A short pullback rebounds while 20-day relative strength stays positive.,0.55,,0.0894,0.0871,0.041,-0.3554,0.6136,-0.148,-0.3692,SMH,20.0,0.0532,0.0508,0.0362,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted,43.9
ZS,ma50_reclaim_bullish,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,ma50_reclaim_bullish,5,34,34,22,0,22,True,20,2018-03-16,2026-07-09,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,Price reclaims MA50 while remaining above MA200.,0.6364,,0.0052,0.003,0.0212,-0.1156,0.1081,-0.0623,-0.1981,QQQ,22.0,0.0036,0.0014,0.0016,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-09,adjusted,43.8
ORCL,pullback_reclaim_5dma,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,pullback_reclaim_5dma,60,34,34,20,0,20,True,20,2005-01-03,2026-07-13,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,Five-day pullback reclaims the 5-day average.,0.6,,0.0474,0.0451,0.0413,-0.2555,0.2843,-0.0852,-0.3286,QQQ,20.0,0.0455,0.0432,0.0019,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted,43.8
UBER,momentum_leader,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,momentum_leader,20,486,480,45,0,45,True,20,2019-05-10,2026-07-09,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,Positive 20-day momentum and relative strength without extreme RSI.,0.5333,,0.018,0.0157,0.0147,-0.6398,0.3046,-0.0986,-0.666,SPY,45.0,0.0073,0.0051,0.0106,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-09,adjusted,43.7
PANW,ma50_reclaim_bullish,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,ma50_reclaim_bullish,20,71,71,39,0,39,True,20,2012-07-20,2026-07-13,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,Price reclaims MA50 while remaining above MA200.,0.5897,,0.0129,0.0107,0.0055,-0.2278,0.2025,-0.0696,-0.2742,QQQ,39.0,0.0082,0.006,0.0046,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted,43.7
EQIX,rsi_oversold_reclaim_40,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,rsi_oversold_reclaim_40,20,216,213,56,0,56,True,20,2005-01-03,2026-07-13,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,RSI recovers through 40 after an oversold reading while price is above MA5.,0.5179,,0.0127,0.0105,0.0021,-0.2921,0.2948,-0.0759,-0.3516,SPY,56.0,0.0074,0.0051,0.0054,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted,43.6
RBLX,momentum_leader,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,momentum_leader,20,391,381,29,0,29,True,20,2021-03-10,2026-07-09,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,Positive 20-day momentum and relative strength without extreme RSI.,0.5862,,0.0257,0.0234,0.0296,-0.2384,0.4789,-0.1025,-0.3268,SPY,29.0,0.0256,0.0234,0.0,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-09,adjusted,43.6
NOW,relative_strength_rebound,entry,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,relative_strength_rebound,10,27,27,23,0,23,True,20,2012-06-29,2026-07-13,Signal on bar t enters at t+1 close and exits horizon trading bars after that entry close; samples are chronological and non-overlapping.,True,A short pullback rebounds while 20-day relative strength stays positive.,0.5652,,0.0333,0.0311,0.0384,-0.174,0.263,-0.0704,-0.249,QQQ,23.0,0.0144,0.0122,0.0189,,Tiingo daily local CSV cache,America/New_York,2026-07-14T13:09:12.161431+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted,43.6
